time_ms,v_out_V,i_L_A,i_ref_A,duty_pct,R_load_ohm
2.4900,4.3521,1.4309,1.5000,35.44,10.00
2.4950,4.3627,1.4259,1.5000,35.44,10.00
2.5000,4.3732,1.4311,1.5000,37.22,10.00
2.5050,4.3838,1.4358,1.5000,37.22,10.00
2.5100,4.3944,1.4400,1.5000,37.22,10.00
2.5150,4.4050,1.4436,1.5000,37.22,10.00
2.5200,4.4157,1.4467,1.5000,37.22,10.00
2.5250,4.4264,1.4493,1.5000,37.22,10.00
2.5300,4.4371,1.4513,1.5000,37.22,10.00
2.5350,4.4478,1.4528,1.5000,37.22,10.00
2.5400,4.4585,1.4537,1.5000,37.22,10.00
2.5450,4.4693,1.4542,1.5000,37.22,10.00
2.5500,4.4800,1.4540,1.5000,37.22,10.00
2.5550,4.4907,1.4534,1.5000,37.22,10.00
2.5600,4.5014,1.4522,1.5000,37.22,10.00
2.5650,4.5120,1.4505,1.5000,37.22,10.00
2.5700,4.5226,1.4482,1.5000,37.22,10.00
2.5750,4.5332,1.4454,1.5000,37.22,10.00
2.5800,4.5438,1.4421,1.5000,37.22,10.00
2.5850,4.5543,1.4383,1.5000,37.22,10.00
2.5900,4.5648,1.4339,1.5000,37.22,10.00
2.5950,4.5752,1.4290,1.5000,37.22,10.00
2.6000,4.5855,1.4341,1.5000,38.98,10.00
2.6050,4.5959,1.4387,1.5000,38.98,10.00
2.6100,4.6063,1.4428,1.5000,38.98,10.00
2.6150,4.6167,1.4463,1.5000,38.98,10.00
2.6200,4.6272,1.4494,1.5000,38.98,10.00
2.6250,4.6377,1.4519,1.5000,38.98,10.00
2.6300,4.6482,1.4539,1.5000,38.98,10.00
2.6350,4.6587,1.4553,1.5000,38.98,10.00
2.6400,4.6693,1.4563,1.5000,38.98,10.00
2.6450,4.6798,1.4567,1.5000,38.98,10.00
2.6500,4.6903,1.4566,1.5000,38.98,10.00
2.6550,4.7008,1.4559,1.5000,38.98,10.00
2.6600,4.7113,1.4547,1.5000,38.98,10.00
2.6650,4.7218,1.4531,1.5000,38.98,10.00
2.6700,4.7322,1.4508,1.5000,38.98,10.00
2.6750,4.7426,1.4481,1.5000,38.98,10.00
2.6800,4.7530,1.4448,1.5000,38.98,10.00
2.6850,4.7633,1.4411,1.5000,38.98,10.00
2.6900,4.7735,1.4368,1.5000,38.98,10.00
2.6950,4.7837,1.4320,1.5000,38.98,10.00
2.7000,4.7939,1.4370,1.5000,40.70,10.00
2.7050,4.8041,1.4415,1.5000,40.70,10.00
2.7100,4.8143,1.4455,1.5000,40.70,10.00
2.7150,4.8246,1.4490,1.5000,40.70,10.00
2.7200,4.8348,1.4520,1.5000,40.70,10.00
2.7250,4.8451,1.4544,1.5000,40.70,10.00
2.7300,4.8555,1.4564,1.5000,40.70,10.00
2.7350,4.8658,1.4578,1.5000,40.70,10.00
2.7400,4.8761,1.4587,1.5000,40.70,10.00
2.7450,4.8865,1.4591,1.5000,40.70,10.00
2.7500,4.8968,1.4590,1.5000,40.70,10.00
2.7550,4.9071,1.4584,1.5000,40.70,10.00
2.7600,4.9174,1.4572,1.5000,40.70,10.00
2.7650,4.9277,1.4556,1.5000,40.70,10.00
2.7700,4.9379,1.4534,1.5000,40.70,10.00
2.7750,4.9481,1.4507,1.5000,40.70,10.00
2.7800,4.9583,1.4475,1.5000,40.70,10.00
2.7850,4.9684,1.4438,1.5000,40.70,10.00
2.7900,4.9785,1.4396,1.5000,40.70,10.00
2.7950,4.9885,1.4349,1.5000,40.70,10.00
2.8000,4.9984,1.4398,1.5000,42.39,10.00
2.8050,5.0084,1.4442,1.5000,42.39,10.00
2.8100,5.0185,1.4481,1.5000,42.39,10.00
2.8150,5.0285,1.4516,1.5000,42.39,10.00
2.8200,5.0386,1.4545,1.5000,42.39,10.00
2.8250,5.0488,1.4569,1.5000,42.39,10.00
2.8300,5.0589,1.4588,1.5000,42.39,10.00
2.8350,5.0690,1.4602,1.5000,42.39,10.00
2.8400,5.0792,1.4611,1.5000,42.39,10.00
2.8450,5.0893,1.4615,1.5000,42.39,10.00
2.8500,5.0994,1.4614,1.5000,42.39,10.00
2.8550,5.1096,1.4608,1.5000,42.39,10.00
2.8600,5.1197,1.4596,1.5000,42.39,10.00
2.8650,5.1297,1.4580,1.5000,42.39,10.00
2.8700,5.1398,1.4558,1.5000,42.39,10.00
2.8750,5.1498,1.4532,1.5000,42.39,10.00
2.8800,5.1598,1.4501,1.5000,42.39,10.00
2.8850,5.1697,1.4464,1.5000,42.39,10.00
2.8900,5.1796,1.4423,1.5000,42.39,10.00
2.8950,5.1895,1.4377,1.5000,42.39,10.00
2.9000,5.1992,1.3903,0.6870,35.36,10.00
2.9050,5.2085,1.3425,0.6870,35.36,10.00
2.9100,5.2172,1.2942,0.6870,35.36,10.00
2.9150,5.2254,1.2455,0.6870,35.36,10.00
2.9200,5.2331,1.1963,0.6870,35.36,10.00
2.9250,5.2403,1.1468,0.6870,35.36,10.00
2.9300,5.2469,1.0969,0.6870,35.36,10.00
2.9350,5.2530,1.0467,0.6870,35.36,10.00
2.9400,5.2586,0.9962,0.6870,35.36,10.00
2.9450,5.2636,0.9454,0.6870,35.36,10.00
2.9500,5.2680,0.8944,0.6870,35.36,10.00
2.9550,5.2719,0.8431,0.6870,35.36,10.00
2.9600,5.2753,0.7917,0.6870,35.36,10.00
2.9650,5.2781,0.7400,0.6870,35.36,10.00
2.9700,5.2804,0.6883,0.6870,35.36,10.00
2.9750,5.2821,0.6364,0.6870,35.36,10.00
2.9800,5.2832,0.5844,0.6870,35.36,10.00
2.9850,5.2838,0.5324,0.6870,35.36,10.00
2.9900,5.2839,0.4803,0.6870,35.36,10.00
2.9950,5.2833,0.4283,0.6870,35.36,10.00
3.0000,5.2823,0.4447,0.6870,46.77,10.00
3.0050,5.2814,0.4612,0.6870,46.77,10.00
3.0100,5.2807,0.4777,0.6870,46.77,10.00
3.0150,5.2801,0.4943,0.6870,46.77,10.00
3.0200,5.2798,0.5109,0.6870,46.77,10.00
3.0250,5.2796,0.5275,0.6870,46.77,10.00
3.0300,5.2796,0.5441,0.6870,46.77,10.00
3.0350,5.2798,0.5607,0.6870,46.77,10.00
3.0400,5.2801,0.5773,0.6870,46.77,10.00
3.0450,5.2806,0.5939,0.6870,46.77,10.00
3.0500,5.2813,0.6105,0.6870,46.77,10.00
3.0550,5.2822,0.6270,0.6870,46.77,10.00
3.0600,5.2833,0.6435,0.6870,46.77,10.00
3.0650,5.2845,0.6599,0.6870,46.77,10.00
3.0700,5.2859,0.6763,0.6870,46.77,10.00
3.0750,5.2875,0.6926,0.6870,46.77,10.00
3.0800,5.2892,0.7088,0.6870,46.77,10.00
3.0850,5.2911,0.7250,0.6870,46.77,10.00
3.0900,5.2932,0.7410,0.6870,46.77,10.00
3.0950,5.2955,0.7569,0.6870,46.77,10.00
3.1000,5.2979,0.7526,0.6870,43.41,10.00
3.1050,5.3002,0.7482,0.6870,43.41,10.00
3.1100,5.3026,0.7436,0.6870,43.41,10.00
3.1150,5.3048,0.7390,0.6870,43.41,10.00
3.1200,5.3070,0.7342,0.6870,43.41,10.00
3.1250,5.3092,0.7293,0.6870,43.41,10.00
3.1300,5.3113,0.7243,0.6870,43.41,10.00
3.1350,5.3134,0.7192,0.6870,43.41,10.00
3.1400,5.3154,0.7140,0.6870,43.41,10.00
3.1450,5.3173,0.7087,0.6870,43.41,10.00
3.1500,5.3192,0.7032,0.6870,43.41,10.00
3.1550,5.3210,0.6977,0.6870,43.41,10.00
3.1600,5.3228,0.6922,0.6870,43.41,10.00
3.1650,5.3245,0.6865,0.6870,43.41,10.00
3.1700,5.3261,0.6807,0.6870,43.41,10.00
3.1750,5.3277,0.6749,0.6870,43.41,10.00
3.1800,5.3292,0.6689,0.6870,43.41,10.00
3.1850,5.3307,0.6629,0.6870,43.41,10.00
3.1900,5.3320,0.6569,0.6870,43.41,10.00
3.1950,5.3334,0.6507,0.6870,43.41,10.00
3.2000,5.3346,0.6531,0.6870,44.85,10.00
3.2050,5.3359,0.6555,0.6870,44.85,10.00
3.2100,5.3372,0.6577,0.6870,44.85,10.00
3.2150,5.3385,0.6600,0.6870,44.85,10.00
3.2200,5.3398,0.6621,0.6870,44.85,10.00
3.2250,5.3412,0.6642,0.6870,44.85,10.00
3.2300,5.3426,0.6662,0.6870,44.85,10.00
3.2350,5.3440,0.6682,0.6870,44.85,10.00
3.2400,5.3454,0.6700,0.6870,44.85,10.00
3.2450,5.3468,0.6719,0.6870,44.85,10.00
3.2500,5.3483,0.6736,0.6870,44.85,10.00
3.2550,5.3498,0.6752,0.6870,44.85,10.00
3.2600,5.3513,0.6768,0.6870,44.85,10.00
3.2650,5.3528,0.6783,0.6870,44.85,10.00
3.2700,5.3543,0.6798,0.6870,44.85,10.00
3.2750,5.3558,0.6811,0.6870,44.85,10.00
3.2800,5.3574,0.6824,0.6870,44.85,10.00
3.2850,5.3590,0.6836,0.6870,44.85,10.00
3.2900,5.3605,0.6848,0.6870,44.85,10.00
3.2950,5.3621,0.6858,0.6870,44.85,10.00
3.3000,5.3637,0.6860,0.6870,44.72,10.00
3.3050,5.3653,0.6861,0.6870,44.72,10.00
3.3100,5.3669,0.6862,0.6870,44.72,10.00
3.3150,5.3685,0.6862,0.6870,44.72,10.00
3.3200,5.3701,0.6860,0.6870,44.72,10.00
3.3250,5.3716,0.6858,0.6870,44.72,10.00
3.3300,5.3732,0.6856,0.6870,44.72,10.00
3.3350,5.3748,0.6852,0.6870,44.72,10.00
3.3400,5.3764,0.6848,0.6870,44.72,10.00
3.3450,5.3779,0.6843,0.6870,44.72,10.00
3.3500,5.3795,0.6837,0.6870,44.72,10.00
3.3550,5.3810,0.6830,0.6870,44.72,10.00
3.3600,5.3826,0.6823,0.6870,44.72,10.00
3.3650,5.3841,0.6815,0.6870,44.72,10.00
3.3700,5.3856,0.6806,0.6870,44.72,10.00
3.3750,5.3872,0.6796,0.6870,44.72,10.00
3.3800,5.3887,0.6786,0.6870,44.72,10.00
3.3850,5.3901,0.6774,0.6870,44.72,10.00
3.3900,5.3916,0.6762,0.6870,44.72,10.00
3.3950,5.3931,0.6750,0.6870,44.72,10.00
3.4000,5.3945,0.6759,0.6870,45.09,10.00
3.4050,5.3960,0.6767,0.6870,45.09,10.00
3.4100,5.3974,0.6775,0.6870,45.09,10.00
3.4150,5.3989,0.6781,0.6870,45.09,10.00
3.4200,5.4004,0.6788,0.6870,45.09,10.00
3.4250,5.4018,0.6793,0.6870,45.09,10.00
3.4300,5.4033,0.6798,0.6870,45.09,10.00
3.4350,5.4048,0.6801,0.6870,45.09,10.00
3.4400,5.4063,0.6805,0.6870,45.09,10.00
3.4450,5.4078,0.6807,0.6870,45.09,10.00
3.4500,5.4093,0.6809,0.6870,45.09,10.00
3.4550,5.4108,0.6810,0.6870,45.09,10.00
3.4600,5.4122,0.6810,0.6870,45.09,10.00
3.4650,5.4137,0.6809,0.6870,45.09,10.00
3.4700,5.4152,0.6808,0.6870,45.09,10.00
3.4750,5.4167,0.6806,0.6870,45.09,10.00
3.4800,5.4182,0.6803,0.6870,45.09,10.00
3.4850,5.4196,0.6800,0.6870,45.09,10.00
3.4900,5.4211,0.6795,0.6870,45.09,10.00
3.4950,5.4226,0.6790,0.6870,45.09,10.00
3.5000,5.4240,0.6797,0.6870,45.30,10.00
3.5050,5.4255,0.6803,0.6870,45.30,10.00
3.5100,5.4270,0.6808,0.6870,45.30,10.00
3.5150,5.4284,0.6812,0.6870,45.30,10.00
3.5200,5.4299,0.6816,0.6870,45.30,10.00
3.5250,5.4314,0.6819,0.6870,45.30,10.00
3.5300,5.4328,0.6821,0.6870,45.30,10.00
3.5350,5.4343,0.6822,0.6870,45.30,10.00
3.5400,5.4358,0.6823,0.6870,45.30,10.00
3.5450,5.4373,0.6823,0.6870,45.30,10.00
3.5500,5.4387,0.6822,0.6870,45.30,10.00
3.5550,5.4402,0.6821,0.6870,45.30,10.00
3.5600,5.4417,0.6819,0.6870,45.30,10.00
3.5650,5.4432,0.6816,0.6870,45.30,10.00
3.5700,5.4446,0.6812,0.6870,45.30,10.00
3.5750,5.4461,0.6807,0.6870,45.30,10.00
3.5800,5.4475,0.6802,0.6870,45.30,10.00
3.5850,5.4490,0.6796,0.6870,45.30,10.00
3.5900,5.4504,0.6790,0.6870,45.30,10.00
3.5950,5.4518,0.6782,0.6870,45.30,10.00
3.6000,5.4532,0.6790,0.6870,45.55,10.00
3.6050,5.4547,0.6796,0.6870,45.55,10.00
3.6100,5.4561,0.6802,0.6870,45.55,10.00
3.6150,5.4575,0.6807,0.6870,45.55,10.00
3.6200,5.4589,0.6811,0.6870,45.55,10.00
3.6250,5.4604,0.6815,0.6870,45.55,10.00
3.6300,5.4618,0.6818,0.6870,45.55,10.00
3.6350,5.4633,0.6820,0.6870,45.55,10.00
3.6400,5.4647,0.6821,0.6870,45.55,10.00
3.6450,5.4662,0.6822,0.6870,45.55,10.00
3.6500,5.4676,0.6822,0.6870,45.55,10.00
3.6550,5.4690,0.6821,0.6870,45.55,10.00
3.6600,5.4705,0.6820,0.6870,45.55,10.00
3.6650,5.4719,0.6818,0.6870,45.55,10.00
3.6700,5.4733,0.6815,0.6870,45.55,10.00
3.6750,5.4748,0.6812,0.6870,45.55,10.00
3.6800,5.4762,0.6807,0.6870,45.55,10.00
3.6850,5.4776,0.6802,0.6870,45.55,10.00
3.6900,5.4790,0.6797,0.6870,45.55,10.00
3.6950,5.4804,0.6790,0.6870,45.55,10.00
3.7000,5.4818,0.6797,0.6870,45.78,10.00
3.7050,5.4832,0.6803,0.6870,45.78,10.00
3.7100,5.4846,0.6808,0.6870,45.78,10.00
3.7150,5.4860,0.6813,0.6870,45.78,10.00
3.7200,5.4874,0.6817,0.6870,45.78,10.00
3.7250,5.4889,0.6820,0.6870,45.78,10.00
3.7300,5.4903,0.6823,0.6870,45.78,10.00
3.7350,5.4917,0.6825,0.6870,45.78,10.00
3.7400,5.4931,0.6826,0.6870,45.78,10.00
3.7450,5.4945,0.6827,0.6870,45.78,10.00
3.7500,5.4959,0.6826,0.6870,45.78,10.00
3.7550,5.4974,0.6825,0.6870,45.78,10.00
3.7600,5.4988,0.6824,0.6870,45.78,10.00
3.7650,5.5002,0.6821,0.6870,45.78,10.00
3.7700,5.5016,0.6818,0.6870,45.78,10.00
3.7750,5.5030,0.6815,0.6870,45.78,10.00
3.7800,5.5044,0.6810,0.6870,45.78,10.00
3.7850,5.5058,0.6805,0.6870,45.78,10.00
3.7900,5.5072,0.6799,0.6870,45.78,10.00
3.7950,5.5085,0.6793,0.6870,45.78,10.00
3.8000,5.5099,0.6799,0.6870,46.02,10.00
3.8050,5.5113,0.6805,0.6870,46.02,10.00
3.8100,5.5126,0.6811,0.6870,46.02,10.00
3.8150,5.5140,0.6816,0.6870,46.02,10.00
3.8200,5.5154,0.6820,0.6870,46.02,10.00
3.8250,5.5168,0.6823,0.6870,46.02,10.00
3.8300,5.5182,0.6825,0.6870,46.02,10.00
3.8350,5.5196,0.6827,0.6870,46.02,10.00
3.8400,5.5210,0.6829,0.6870,46.02,10.00
3.8450,5.5224,0.6829,0.6870,46.02,10.00
3.8500,5.5237,0.6829,0.6870,46.02,10.00
3.8550,5.5251,0.6828,0.6870,46.02,10.00
3.8600,5.5265,0.6827,0.6870,46.02,10.00
3.8650,5.5279,0.6824,0.6870,46.02,10.00
3.8700,5.5293,0.6821,0.6870,46.02,10.00
3.8750,5.5307,0.6818,0.6870,46.02,10.00
3.8800,5.5320,0.6814,0.6870,46.02,10.00
3.8850,5.5334,0.6809,0.6870,46.02,10.00
3.8900,5.5347,0.6803,0.6870,46.02,10.00
3.8950,5.5361,0.6797,0.6870,46.02,10.00
3.9000,5.5374,0.6629,0.4149,43.33,10.00
3.9050,5.5386,0.6460,0.4149,43.33,10.00
3.9100,5.5396,0.6291,0.4149,43.33,10.00
3.9150,5.5404,0.6121,0.4149,43.33,10.00
3.9200,5.5410,0.5951,0.4149,43.33,10.00
3.9250,5.5414,0.5780,0.4149,43.33,10.00
3.9300,5.5417,0.5610,0.4149,43.33,10.00
3.9350,5.5418,0.5439,0.4149,43.33,10.00
3.9400,5.5416,0.5268,0.4149,43.33,10.00
3.9450,5.5414,0.5097,0.4149,43.33,10.00
3.9500,5.5409,0.4927,0.4149,43.33,10.00
3.9550,5.5402,0.4756,0.4149,43.33,10.00
3.9600,5.5394,0.4586,0.4149,43.33,10.00
3.9650,5.5384,0.4417,0.4149,43.33,10.00
3.9700,5.5372,0.4247,0.4149,43.33,10.00
3.9750,5.5358,0.4079,0.4149,43.33,10.00
3.9800,5.5343,0.3911,0.4149,43.33,10.00
3.9850,5.5325,0.3744,0.4149,43.33,10.00
3.9900,5.5306,0.3578,0.4149,43.33,10.00
3.9950,5.5286,0.3412,0.4149,43.33,10.00
4.0000,5.5263,0.3458,0.4149,46.83,10.00
4.0050,5.5241,0.3505,0.4149,46.83,10.00
4.0100,5.5220,0.3553,0.4149,46.83,10.00
4.0150,5.5199,0.3602,0.4149,46.83,10.00
4.0200,5.5178,0.3652,0.4149,46.83,10.00
4.0250,5.5158,0.3703,0.4149,46.83,10.00
4.0300,5.5139,0.3755,0.4149,46.83,10.00
4.0350,5.5120,0.3807,0.4149,46.83,10.00
4.0400,5.5102,0.3861,0.4149,46.83,10.00
4.0450,5.5085,0.3916,0.4149,46.83,10.00
4.0500,5.5068,0.3972,0.4149,46.83,10.00
4.0550,5.5051,0.4028,0.4149,46.83,10.00
4.0600,5.5036,0.4086,0.4149,46.83,10.00
4.0650,5.5021,0.4144,0.4149,46.83,10.00
4.0700,5.5006,0.4203,0.4149,46.83,10.00
4.0750,5.4992,0.4262,0.4149,46.83,10.00
4.0800,5.4979,0.4322,0.4149,46.83,10.00
4.0850,5.4967,0.4383,0.4149,46.83,10.00
4.0900,5.4955,0.4445,0.4149,46.83,10.00
4.0950,5.4944,0.4507,0.4149,46.83,10.00
4.1000,5.4933,0.4483,0.4149,45.39,10.00
4.1050,5.4922,0.4460,0.4149,45.39,10.00
4.1100,5.4912,0.4438,0.4149,45.39,10.00
4.1150,5.4900,0.4416,0.4149,45.39,10.00
4.1200,5.4889,0.4394,0.4149,45.39,10.00
4.1250,5.4877,0.4373,0.4149,45.39,10.00
4.1300,5.4865,0.4353,0.4149,45.39,10.00
4.1350,5.4853,0.4333,0.4149,45.39,10.00
4.1400,5.4841,0.4314,0.4149,45.39,10.00
4.1450,5.4829,0.4296,0.4149,45.39,10.00
4.1500,5.4816,0.4278,0.4149,45.39,10.00
4.1550,5.4803,0.4261,0.4149,45.39,10.00
4.1600,5.4790,0.4244,0.4149,45.39,10.00
4.1650,5.4777,0.4228,0.4149,45.39,10.00
4.1700,5.4764,0.4213,0.4149,45.39,10.00
4.1750,5.4750,0.4198,0.4149,45.39,10.00
4.1800,5.4737,0.4184,0.4149,45.39,10.00
4.1850,5.4723,0.4171,0.4149,45.39,10.00
4.1900,5.4709,0.4158,0.4149,45.39,10.00
4.1950,5.4695,0.4146,0.4149,45.39,10.00
4.2000,5.4681,0.4145,0.4149,45.56,10.00
4.2050,5.4667,0.4145,0.4149,45.56,10.00
4.2100,5.4653,0.4146,0.4149,45.56,10.00
4.2150,5.4639,0.4147,0.4149,45.56,10.00
4.2200,5.4625,0.4149,0.4149,45.56,10.00
4.2250,5.4611,0.4151,0.4149,45.56,10.00
4.2300,5.4597,0.4154,0.4149,45.56,10.00
4.2350,5.4583,0.4158,0.4149,45.56,10.00
4.2400,5.4569,0.4163,0.4149,45.56,10.00
4.2450,5.4556,0.4168,0.4149,45.56,10.00
4.2500,5.4542,0.4174,0.4149,45.56,10.00
4.2550,5.4528,0.4181,0.4149,45.56,10.00
4.2600,5.4515,0.4188,0.4149,45.56,10.00
4.2650,5.4501,0.4196,0.4149,45.56,10.00
4.2700,5.4488,0.4205,0.4149,45.56,10.00
4.2750,5.4475,0.4215,0.4149,45.56,10.00
4.2800,5.4462,0.4225,0.4149,45.56,10.00
4.2850,5.4449,0.4235,0.4149,45.56,10.00
4.2900,5.4436,0.4247,0.4149,45.56,10.00
4.2950,5.4423,0.4259,0.4149,45.56,10.00
4.3000,5.4410,0.4251,0.4149,45.22,10.00
4.3050,5.4398,0.4243,0.4149,45.22,10.00
4.3100,5.4385,0.4236,0.4149,45.22,10.00
4.3150,5.4372,0.4230,0.4149,45.22,10.00
4.3200,5.4359,0.4224,0.4149,45.22,10.00
4.3250,5.4346,0.4219,0.4149,45.22,10.00
4.3300,5.4334,0.4215,0.4149,45.22,10.00
4.3350,5.4321,0.4211,0.4149,45.22,10.00
4.3400,5.4308,0.4208,0.4149,45.22,10.00
4.3450,5.4295,0.4206,0.4149,45.22,10.00
4.3500,5.4282,0.4204,0.4149,45.22,10.00
4.3550,5.4269,0.4203,0.4149,45.22,10.00
4.3600,5.4256,0.4202,0.4149,45.22,10.00
4.3650,5.4243,0.4203,0.4149,45.22,10.00
4.3700,5.4230,0.4203,0.4149,45.22,10.00
4.3750,5.4217,0.4205,0.4149,45.22,10.00
4.3800,5.4204,0.4207,0.4149,45.22,10.00
4.3850,5.4191,0.4210,0.4149,45.22,10.00
4.3900,5.4178,0.4213,0.4149,45.22,10.00
4.3950,5.4165,0.4217,0.4149,45.22,10.00
4.4000,5.4152,0.4212,0.4149,45.04,10.00
4.4050,5.4139,0.4207,0.4149,45.04,10.00
4.4100,5.4127,0.4202,0.4149,45.04,10.00
4.4150,5.4114,0.4199,0.4149,45.04,10.00
4.4200,5.4101,0.4195,0.4149,45.04,10.00
4.4250,5.4088,0.4193,0.4149,45.04,10.00
4.4300,5.4075,0.4191,0.4149,45.04,10.00
4.4350,5.4062,0.4190,0.4149,45.04,10.00
4.4400,5.4049,0.4189,0.4149,45.04,10.00
4.4450,5.4036,0.4190,0.4149,45.04,10.00
4.4500,5.4023,0.4190,0.4149,45.04,10.00
4.4550,5.4010,0.4192,0.4149,45.04,10.00
4.4600,5.3997,0.4194,0.4149,45.04,10.00
4.4650,5.3985,0.4197,0.4149,45.04,10.00
4.4700,5.3972,0.4200,0.4149,45.04,10.00
4.4750,5.3959,0.4204,0.4149,45.04,10.00
4.4800,5.3946,0.4209,0.4149,45.04,10.00
4.4850,5.3934,0.4214,0.4149,45.04,10.00
4.4900,5.3921,0.4220,0.4149,45.04,10.00
4.4950,5.3909,0.4226,0.4149,45.04,10.00
4.5000,5.3896,0.4220,0.4149,44.82,10.00
4.5050,5.3884,0.4214,0.4149,44.82,10.00
4.5100,5.3871,0.4209,0.4149,44.82,10.00
4.5150,5.3859,0.4205,0.4149,44.82,10.00
4.5200,5.3846,0.4201,0.4149,44.82,10.00
4.5250,5.3834,0.4198,0.4149,44.82,10.00
4.5300,5.3821,0.4195,0.4149,44.82,10.00
4.5350,5.3809,0.4193,0.4149,44.82,10.00
4.5400,5.3796,0.4192,0.4149,44.82,10.00
4.5450,5.3783,0.4191,0.4149,44.82,10.00
4.5500,5.3771,0.4191,0.4149,44.82,10.00
4.5550,5.3758,0.4192,0.4149,44.82,10.00
4.5600,5.3745,0.4193,0.4149,44.82,10.00
4.5650,5.3733,0.4195,0.4149,44.82,10.00
4.5700,5.3720,0.4197,0.4149,44.82,10.00
4.5750,5.3708,0.4200,0.4149,44.82,10.00
4.5800,5.3695,0.4204,0.4149,44.82,10.00
4.5850,5.3683,0.4208,0.4149,44.82,10.00
4.5900,5.3671,0.4213,0.4149,44.82,10.00
4.5950,5.3658,0.4219,0.4149,44.82,10.00
4.6000,5.3646,0.4213,0.4149,44.62,10.00
4.6050,5.3634,0.4208,0.4149,44.62,10.00
4.6100,5.3622,0.4203,0.4149,44.62,10.00
4.6150,5.3609,0.4199,0.4149,44.62,10.00
4.6200,5.3597,0.4195,0.4149,44.62,10.00
4.6250,5.3585,0.4192,0.4149,44.62,10.00
4.6300,5.3572,0.4190,0.4149,44.62,10.00
4.6350,5.3560,0.4188,0.4149,44.62,10.00
4.6400,5.3547,0.4187,0.4149,44.62,10.00
4.6450,5.3535,0.4187,0.4149,44.62,10.00
4.6500,5.3522,0.4187,0.4149,44.62,10.00
4.6550,5.3510,0.4188,0.4149,44.62,10.00
4.6600,5.3498,0.4189,0.4149,44.62,10.00
4.6650,5.3485,0.4192,0.4149,44.62,10.00
4.6700,5.3473,0.4194,0.4149,44.62,10.00
4.6750,5.3461,0.4198,0.4149,44.62,10.00
4.6800,5.3449,0.4201,0.4149,44.62,10.00
4.6850,5.3436,0.4206,0.4149,44.62,10.00
4.6900,5.3424,0.4211,0.4149,44.62,10.00
4.6950,5.3412,0.4217,0.4149,44.62,10.00
4.7000,5.3400,0.4211,0.4149,44.41,10.00
4.7050,5.3388,0.4206,0.4149,44.41,10.00
4.7100,5.3376,0.4201,0.4149,44.41,10.00
4.7150,5.3364,0.4197,0.4149,44.41,10.00
4.7200,5.3352,0.4193,0.4149,44.41,10.00
4.7250,5.3340,0.4190,0.4149,44.41,10.00
4.7300,5.3328,0.4188,0.4149,44.41,10.00
4.7350,5.3316,0.4186,0.4149,44.41,10.00
4.7400,5.3303,0.4185,0.4149,44.41,10.00
4.7450,5.3291,0.4185,0.4149,44.41,10.00
4.7500,5.3279,0.4185,0.4149,44.41,10.00
4.7550,5.3267,0.4186,0.4149,44.41,10.00
4.7600,5.3255,0.4187,0.4149,44.41,10.00
4.7650,5.3243,0.4189,0.4149,44.41,10.00
4.7700,5.3230,0.4192,0.4149,44.41,10.00
4.7750,5.3218,0.4195,0.4149,44.41,10.00
4.7800,5.3206,0.4198,0.4149,44.41,10.00
4.7850,5.3195,0.4203,0.4149,44.41,10.00
4.7900,5.3183,0.4208,0.4149,44.41,10.00
4.7950,5.3171,0.4213,0.4149,44.41,10.00
4.8000,5.3159,0.4208,0.4149,44.21,10.00
4.8050,5.3147,0.4202,0.4149,44.21,10.00
4.8100,5.3135,0.4198,0.4149,44.21,10.00
4.8150,5.3124,0.4194,0.4149,44.21,10.00
4.8200,5.3112,0.4190,0.4149,44.21,10.00
4.8250,5.3100,0.4187,0.4149,44.21,10.00
4.8300,5.3088,0.4185,0.4149,44.21,10.00
4.8350,5.3076,0.4184,0.4149,44.21,10.00
4.8400,5.3064,0.4183,0.4149,44.21,10.00
4.8450,5.3052,0.4182,0.4149,44.21,10.00
4.8500,5.3040,0.4182,0.4149,44.21,10.00
4.8550,5.3028,0.4183,0.4149,44.21,10.00
4.8600,5.3016,0.4184,0.4149,44.21,10.00
4.8650,5.3004,0.4186,0.4149,44.21,10.00
4.8700,5.2992,0.4189,0.4149,44.21,10.00
4.8750,5.2981,0.4192,0.4149,44.21,10.00
4.8800,5.2969,0.4196,0.4149,44.21,10.00
4.8850,5.2957,0.4200,0.4149,44.21,10.00
4.8900,5.2945,0.4205,0.4149,44.21,10.00
4.8950,5.2934,0.4210,0.4149,44.21,10.00
4.9000,5.2922,0.4273,0.5214,45.16,10.00
4.9050,5.2912,0.4336,0.5214,45.16,10.00
4.9100,5.2901,0.4400,0.5214,45.16,10.00
4.9150,5.2892,0.4464,0.5214,45.16,10.00
4.9200,5.2883,0.4529,0.5214,45.16,10.00
4.9250,5.2875,0.4594,0.5214,45.16,10.00
4.9300,5.2868,0.4660,0.5214,45.16,10.00
4.9350,5.2861,0.4726,0.5214,45.16,10.00
4.9400,5.2855,0.4792,0.5214,45.16,10.00
4.9450,5.2850,0.4859,0.5214,45.16,10.00
4.9500,5.2845,0.4925,0.5214,45.16,10.00
4.9550,5.2841,0.4993,0.5214,45.16,10.00
4.9600,5.2838,0.5060,0.5214,45.16,10.00
4.9650,5.2836,0.5127,0.5214,45.16,10.00
4.9700,5.2834,0.5195,0.5214,45.16,10.00
4.9750,5.2833,0.5262,0.5214,45.16,10.00
